algorithm,pattern_length,inspections
Weak Boyer Moore,6,335902
Weak Memorizing Boyer Moore,6,335902
Weak Turbo Boyer Moore,6,335902
Weak Boyer Moore,6,336234
Weak Memorizing Boyer Moore,6,336234
Weak Turbo Boyer Moore,6,336234
Weak Boyer Moore,6,335860
Weak Memorizing Boyer Moore,6,335860
Weak Turbo Boyer Moore,6,335860
Weak Boyer Moore,6,335844
Weak Memorizing Boyer Moore,6,335844
Weak Turbo Boyer Moore,6,335844
Weak Boyer Moore,6,336133
Weak Memorizing Boyer Moore,6,336133
Weak Turbo Boyer Moore,6,336133
Weak Boyer Moore,6,209489
Weak Memorizing Boyer Moore,6,202461
Weak Turbo Boyer Moore,6,202461
Weak Boyer Moore,6,335731
Weak Memorizing Boyer Moore,6,335731
Weak Turbo Boyer Moore,6,335731
Weak Boyer Moore,6,209453
Weak Memorizing Boyer Moore,6,202505
Weak Turbo Boyer Moore,6,202505
Weak Boyer Moore,6,357624
Weak Memorizing Boyer Moore,6,357624
Weak Turbo Boyer Moore,6,357624
Weak Boyer Moore,6,336462
Weak Memorizing Boyer Moore,6,336462
Weak Turbo Boyer Moore,6,336462
Weak Boyer Moore,6,336230
Weak Memorizing Boyer Moore,6,336230
Weak Turbo Boyer Moore,6,336230
Weak Boyer Moore,6,335456
Weak Memorizing Boyer Moore,6,335456
Weak Turbo Boyer Moore,6,335456
Weak Boyer Moore,6,336505
Weak Memorizing Boyer Moore,6,336505
Weak Turbo Boyer Moore,6,336505
Weak Boyer Moore,6,335665
Weak Memorizing Boyer Moore,6,335665
Weak Turbo Boyer Moore,6,335665
Weak Boyer Moore,6,335641
Weak Memorizing Boyer Moore,6,335641
Weak Turbo Boyer Moore,6,335641
Weak Boyer Moore,6,209263
Weak Memorizing Boyer Moore,6,202328
Weak Turbo Boyer Moore,6,202328
Weak Boyer Moore,6,335441
Weak Memorizing Boyer Moore,6,335441
Weak Turbo Boyer Moore,6,335441
Weak Boyer Moore,6,336561
Weak Memorizing Boyer Moore,6,336561
Weak Turbo Boyer Moore,6,336561
Weak Boyer Moore,6,334917
Weak Memorizing Boyer Moore,6,334917
Weak Turbo Boyer Moore,6,334917
Weak Boyer Moore,6,335695
Weak Memorizing Boyer Moore,6,335695
Weak Turbo Boyer Moore,6,335695
Weak Boyer Moore,6,336863
Weak Memorizing Boyer Moore,6,336863
Weak Turbo Boyer Moore,6,336863
Weak Boyer Moore,6,335651
Weak Memorizing Boyer Moore,6,335651
Weak Turbo Boyer Moore,6,335651
Weak Boyer Moore,6,336715
Weak Memorizing Boyer Moore,6,336715
Weak Turbo Boyer Moore,6,336715
Weak Boyer Moore,6,371590
Weak Memorizing Boyer Moore,6,371572
Weak Turbo Boyer Moore,6,371572
Weak Boyer Moore,6,335793
Weak Memorizing Boyer Moore,6,335793
Weak Turbo Boyer Moore,6,335793
Weak Boyer Moore,6,336670
Weak Memorizing Boyer Moore,6,336670
Weak Turbo Boyer Moore,6,336670
Weak Boyer Moore,6,335917
Weak Memorizing Boyer Moore,6,335917
Weak Turbo Boyer Moore,6,335917
Weak Boyer Moore,6,336138
Weak Memorizing Boyer Moore,6,336138
Weak Turbo Boyer Moore,6,336138
Weak Boyer Moore,6,335898
Weak Memorizing Boyer Moore,6,335898
Weak Turbo Boyer Moore,6,335898
Weak Boyer Moore,6,371069
Weak Memorizing Boyer Moore,6,371055
Weak Turbo Boyer Moore,6,371055
Weak Boyer Moore,6,336486
Weak Memorizing Boyer Moore,6,336486
Weak Turbo Boyer Moore,6,336486
Weak Boyer Moore,6,336874
Weak Memorizing Boyer Moore,6,336874
Weak Turbo Boyer Moore,6,336874
Weak Boyer Moore,6,348041
Weak Memorizing Boyer Moore,6,348041
Weak Turbo Boyer Moore,6,348041
Weak Boyer Moore,6,335582
Weak Memorizing Boyer Moore,6,335582
Weak Turbo Boyer Moore,6,335582
Weak Boyer Moore,6,335363
Weak Memorizing Boyer Moore,6,335363
Weak Turbo Boyer Moore,6,335363
Weak Boyer Moore,6,335865
Weak Memorizing Boyer Moore,6,335865
Weak Turbo Boyer Moore,6,335865
Weak Boyer Moore,6,336028
Weak Memorizing Boyer Moore,6,336028
Weak Turbo Boyer Moore,6,336028
Weak Boyer Moore,6,336549
Weak Memorizing Boyer Moore,6,336549
Weak Turbo Boyer Moore,6,336549
Weak Boyer Moore,6,383743
Weak Memorizing Boyer Moore,6,383193
Weak Turbo Boyer Moore,6,383193
Weak Boyer Moore,6,336748
Weak Memorizing Boyer Moore,6,336748
Weak Turbo Boyer Moore,6,336748
Weak Boyer Moore,6,335500
Weak Memorizing Boyer Moore,6,335500
Weak Turbo Boyer Moore,6,335500
Weak Boyer Moore,6,336110
Weak Memorizing Boyer Moore,6,336110
Weak Turbo Boyer Moore,6,336110
Weak Boyer Moore,6,337375
Weak Memorizing Boyer Moore,6,337375
Weak Turbo Boyer Moore,6,337375
Weak Boyer Moore,6,336731
Weak Memorizing Boyer Moore,6,336731
Weak Turbo Boyer Moore,6,336731
Weak Boyer Moore,6,383405
Weak Memorizing Boyer Moore,6,382859
Weak Turbo Boyer Moore,6,382859
Weak Boyer Moore,6,335932
Weak Memorizing Boyer Moore,6,335932
Weak Turbo Boyer Moore,6,335932
Weak Boyer Moore,6,335940
Weak Memorizing Boyer Moore,6,335940
Weak Turbo Boyer Moore,6,335940
Weak Boyer Moore,6,336038
Weak Memorizing Boyer Moore,6,336038
Weak Turbo Boyer Moore,6,336038
Weak Boyer Moore,6,336371
Weak Memorizing Boyer Moore,6,336371
Weak Turbo Boyer Moore,6,336371
Weak Boyer Moore,7,325758
Weak Memorizing Boyer Moore,7,325758
Weak Turbo Boyer Moore,7,325758
Weak Boyer Moore,7,325966
Weak Memorizing Boyer Moore,7,325966
Weak Turbo Boyer Moore,7,325966
Weak Boyer Moore,7,324962
Weak Memorizing Boyer Moore,7,324962
Weak Turbo Boyer Moore,7,324962
Weak Boyer Moore,7,324670
Weak Memorizing Boyer Moore,7,324670
Weak Turbo Boyer Moore,7,324670
Weak Boyer Moore,7,370913
Weak Memorizing Boyer Moore,7,370890
Weak Turbo Boyer Moore,7,370890
Weak Boyer Moore,7,326092
Weak Memorizing Boyer Moore,7,326092
Weak Turbo Boyer Moore,7,326092
Weak Boyer Moore,7,325396
Weak Memorizing Boyer Moore,7,325396
Weak Turbo Boyer Moore,7,325396
Weak Boyer Moore,7,324887
Weak Memorizing Boyer Moore,7,324887
Weak Turbo Boyer Moore,7,324887
Weak Boyer Moore,7,325136
Weak Memorizing Boyer Moore,7,325136
Weak Turbo Boyer Moore,7,325136
Weak Boyer Moore,7,327384
Weak Memorizing Boyer Moore,7,327384
Weak Turbo Boyer Moore,7,326983
Weak Boyer Moore,7,326115
Weak Memorizing Boyer Moore,7,326115
Weak Turbo Boyer Moore,7,326115
Weak Boyer Moore,7,326552
Weak Memorizing Boyer Moore,7,326552
Weak Turbo Boyer Moore,7,326552
Weak Boyer Moore,7,369215
Weak Memorizing Boyer Moore,7,369193
Weak Turbo Boyer Moore,7,369193
Weak Boyer Moore,7,324772
Weak Memorizing Boyer Moore,7,324772
Weak Turbo Boyer Moore,7,324772
Weak Boyer Moore,7,325602
Weak Memorizing Boyer Moore,7,325602
Weak Turbo Boyer Moore,7,325602
Weak Boyer Moore,7,325215
Weak Memorizing Boyer Moore,7,325215
Weak Turbo Boyer Moore,7,325215
Weak Boyer Moore,7,325555
Weak Memorizing Boyer Moore,7,325555
Weak Turbo Boyer Moore,7,325555
Weak Boyer Moore,7,370504
Weak Memorizing Boyer Moore,7,370488
Weak Turbo Boyer Moore,7,370488
Weak Boyer Moore,7,326382
Weak Memorizing Boyer Moore,7,326382
Weak Turbo Boyer Moore,7,326382
Weak Boyer Moore,7,326026
Weak Memorizing Boyer Moore,7,326026
Weak Turbo Boyer Moore,7,326026
Weak Boyer Moore,7,382191
Weak Memorizing Boyer Moore,7,381669
Weak Turbo Boyer Moore,7,381669
Weak Boyer Moore,7,325371
Weak Memorizing Boyer Moore,7,325371
Weak Turbo Boyer Moore,7,325371
Weak Boyer Moore,7,326328
Weak Memorizing Boyer Moore,7,326328
Weak Turbo Boyer Moore,7,326328
Weak Boyer Moore,7,357095
Weak Memorizing Boyer Moore,7,357095
Weak Turbo Boyer Moore,7,357095
Weak Boyer Moore,7,325504
Weak Memorizing Boyer Moore,7,325504
Weak Turbo Boyer Moore,7,325504
Weak Boyer Moore,7,347058
Weak Memorizing Boyer Moore,7,347058
Weak Turbo Boyer Moore,7,347058
Weak Boyer Moore,7,325379
Weak Memorizing Boyer Moore,7,325379
Weak Turbo Boyer Moore,7,325379
Weak Boyer Moore,7,326167
Weak Memorizing Boyer Moore,7,326167
Weak Turbo Boyer Moore,7,326167
Weak Boyer Moore,7,325613
Weak Memorizing Boyer Moore,7,325613
Weak Turbo Boyer Moore,7,325613
Weak Boyer Moore,7,336780
Weak Memorizing Boyer Moore,7,336780
Weak Turbo Boyer Moore,7,336780
Weak Boyer Moore,7,326391
Weak Memorizing Boyer Moore,7,326391
Weak Turbo Boyer Moore,7,326391
Weak Boyer Moore,7,357408
Weak Memorizing Boyer Moore,7,357406
Weak Turbo Boyer Moore,7,357406
Weak Boyer Moore,7,209042
Weak Memorizing Boyer Moore,7,202122
Weak Turbo Boyer Moore,7,202122
Weak Boyer Moore,7,325283
Weak Memorizing Boyer Moore,7,325283
Weak Turbo Boyer Moore,7,325283
Weak Boyer Moore,7,325020
Weak Memorizing Boyer Moore,7,325020
Weak Turbo Boyer Moore,7,325020
Weak Boyer Moore,7,369565
Weak Memorizing Boyer Moore,7,369549
Weak Turbo Boyer Moore,7,369549
Weak Boyer Moore,7,324997
Weak Memorizing Boyer Moore,7,324997
Weak Turbo Boyer Moore,7,324997
Weak Boyer Moore,7,326473
Weak Memorizing Boyer Moore,7,326473
Weak Turbo Boyer Moore,7,326473
Weak Boyer Moore,7,325420
Weak Memorizing Boyer Moore,7,325420
Weak Turbo Boyer Moore,7,325420
Weak Boyer Moore,7,325997
Weak Memorizing Boyer Moore,7,325997
Weak Turbo Boyer Moore,7,325997
Weak Boyer Moore,7,325336
Weak Memorizing Boyer Moore,7,325336
Weak Turbo Boyer Moore,7,325336
Weak Boyer Moore,7,325088
Weak Memorizing Boyer Moore,7,325088
Weak Turbo Boyer Moore,7,325088
Weak Boyer Moore,7,325149
Weak Memorizing Boyer Moore,7,325149
Weak Turbo Boyer Moore,7,325149
Weak Boyer Moore,7,358224
Weak Memorizing Boyer Moore,7,358221
Weak Turbo Boyer Moore,7,358221
Weak Boyer Moore,7,325661
Weak Memorizing Boyer Moore,7,325661
Weak Turbo Boyer Moore,7,325661
Weak Boyer Moore,7,324467
Weak Memorizing Boyer Moore,7,324467
Weak Turbo Boyer Moore,7,324467
Weak Boyer Moore,7,326367
Weak Memorizing Boyer Moore,7,326367
Weak Turbo Boyer Moore,7,326367
Weak Boyer Moore,7,324820
Weak Memorizing Boyer Moore,7,324820
Weak Turbo Boyer Moore,7,324820
Weak Boyer Moore,7,325776
Weak Memorizing Boyer Moore,7,325776
Weak Turbo Boyer Moore,7,325776
Weak Boyer Moore,7,382707
Weak Memorizing Boyer Moore,7,382191
Weak Turbo Boyer Moore,7,382191
Weak Boyer Moore,7,345920
Weak Memorizing Boyer Moore,7,345920
Weak Turbo Boyer Moore,7,345920
Weak Boyer Moore,7,357461
Weak Memorizing Boyer Moore,7,357461
Weak Turbo Boyer Moore,7,357461
Weak Boyer Moore,7,324887
Weak Memorizing Boyer Moore,7,324887
Weak Turbo Boyer Moore,7,324887
Weak Boyer Moore,7,325101
Weak Memorizing Boyer Moore,7,325101
Weak Turbo Boyer Moore,7,325101
Weak Boyer Moore,7,325759
Weak Memorizing Boyer Moore,7,325759
Weak Turbo Boyer Moore,7,325759
Weak Boyer Moore,7,324412
Weak Memorizing Boyer Moore,7,324412
Weak Turbo Boyer Moore,7,324412
Weak Boyer Moore,7,325272
Weak Memorizing Boyer Moore,7,325272
Weak Turbo Boyer Moore,7,325272
Weak Boyer Moore,7,335803
Weak Memorizing Boyer Moore,7,335803
Weak Turbo Boyer Moore,7,335803
Weak Boyer Moore,7,325975
Weak Memorizing Boyer Moore,7,325975
Weak Turbo Boyer Moore,7,325975
Weak Boyer Moore,7,369367
Weak Memorizing Boyer Moore,7,369338
Weak Turbo Boyer Moore,7,369338
Weak Boyer Moore,7,326143
Weak Memorizing Boyer Moore,7,326143
Weak Turbo Boyer Moore,7,326143
Weak Boyer Moore,7,326128
Weak Memorizing Boyer Moore,7,326128
Weak Turbo Boyer Moore,7,326128
Weak Boyer Moore,7,325973
Weak Memorizing Boyer Moore,7,325973
Weak Turbo Boyer Moore,7,325973
Weak Boyer Moore,7,336016
Weak Memorizing Boyer Moore,7,336016
Weak Turbo Boyer Moore,7,336016
Weak Boyer Moore,7,325532
Weak Memorizing Boyer Moore,7,325532
Weak Turbo Boyer Moore,7,325532
Weak Boyer Moore,7,325858
Weak Memorizing Boyer Moore,7,325858
Weak Turbo Boyer Moore,7,325858
Weak Boyer Moore,7,325100
Weak Memorizing Boyer Moore,7,325100
Weak Turbo Boyer Moore,7,325100
Weak Boyer Moore,7,336093
Weak Memorizing Boyer Moore,7,336093
Weak Turbo Boyer Moore,7,336093
Weak Boyer Moore,7,325649
Weak Memorizing Boyer Moore,7,325649
Weak Turbo Boyer Moore,7,325649
Weak Boyer Moore,7,326314
Weak Memorizing Boyer Moore,7,326314
Weak Turbo Boyer Moore,7,326314
Weak Boyer Moore,7,324867
Weak Memorizing Boyer Moore,7,324867
Weak Turbo Boyer Moore,7,324867
Weak Boyer Moore,7,325727
Weak Memorizing Boyer Moore,7,325727
Weak Turbo Boyer Moore,7,325727
Weak Boyer Moore,7,325662
Weak Memorizing Boyer Moore,7,325662
Weak Turbo Boyer Moore,7,325662
Weak Boyer Moore,7,325181
Weak Memorizing Boyer Moore,7,325181
Weak Turbo Boyer Moore,7,325181
Weak Boyer Moore,7,324862
Weak Memorizing Boyer Moore,7,324862
Weak Turbo Boyer Moore,7,324862
Weak Boyer Moore,7,324930
Weak Memorizing Boyer Moore,7,324930
Weak Turbo Boyer Moore,7,324930
Weak Boyer Moore,7,209183
Weak Memorizing Boyer Moore,7,202239
Weak Turbo Boyer Moore,7,202239
Weak Boyer Moore,7,325349
Weak Memorizing Boyer Moore,7,325349
Weak Turbo Boyer Moore,7,325349
Weak Boyer Moore,7,324969
Weak Memorizing Boyer Moore,7,324969
Weak Turbo Boyer Moore,7,324969
Weak Boyer Moore,7,325743
Weak Memorizing Boyer Moore,7,325743
Weak Turbo Boyer Moore,7,325743
Weak Boyer Moore,7,325074
Weak Memorizing Boyer Moore,7,325074
Weak Turbo Boyer Moore,7,325074
Weak Boyer Moore,7,325486
Weak Memorizing Boyer Moore,7,325486
Weak Turbo Boyer Moore,7,325486
Weak Boyer Moore,7,346021
Weak Memorizing Boyer Moore,7,346021
Weak Turbo Boyer Moore,7,346021
Weak Boyer Moore,7,325746
Weak Memorizing Boyer Moore,7,325746
Weak Turbo Boyer Moore,7,325746
Weak Boyer Moore,7,325711
Weak Memorizing Boyer Moore,7,325711
Weak Turbo Boyer Moore,7,325711
Weak Boyer Moore,7,369740
Weak Memorizing Boyer Moore,7,369717
Weak Turbo Boyer Moore,7,369717
Weak Boyer Moore,7,325333
Weak Memorizing Boyer Moore,7,325333
Weak Turbo Boyer Moore,7,325333
Weak Boyer Moore,7,324918
Weak Memorizing Boyer Moore,7,324918
Weak Turbo Boyer Moore,7,324918
Weak Boyer Moore,7,324465
Weak Memorizing Boyer Moore,7,324465
Weak Turbo Boyer Moore,7,324465
Weak Boyer Moore,7,368529
Weak Memorizing Boyer Moore,7,368511
Weak Turbo Boyer Moore,7,368511
Weak Boyer Moore,7,325285
Weak Memorizing Boyer Moore,7,325285
Weak Turbo Boyer Moore,7,325285
Weak Boyer Moore,7,326228
Weak Memorizing Boyer Moore,7,326228
Weak Turbo Boyer Moore,7,326228
Weak Boyer Moore,7,324996
Weak Memorizing Boyer Moore,7,324996
Weak Turbo Boyer Moore,7,324996
Weak Boyer Moore,7,325532
Weak Memorizing Boyer Moore,7,325532
Weak Turbo Boyer Moore,7,325532
Weak Boyer Moore,7,325472
Weak Memorizing Boyer Moore,7,325472
Weak Turbo Boyer Moore,7,325472
Weak Boyer Moore,7,325676
Weak Memorizing Boyer Moore,7,325676
Weak Turbo Boyer Moore,7,325676
Weak Boyer Moore,7,325690
Weak Memorizing Boyer Moore,7,325690
Weak Turbo Boyer Moore,7,325690
Weak Boyer Moore,7,325680
Weak Memorizing Boyer Moore,7,325680
Weak Turbo Boyer Moore,7,325680
Weak Boyer Moore,7,370805
Weak Memorizing Boyer Moore,7,370792
Weak Turbo Boyer Moore,7,370792
Weak Boyer Moore,7,325479
Weak Memorizing Boyer Moore,7,325479
Weak Turbo Boyer Moore,7,325479
Weak Boyer Moore,8,346359
Weak Memorizing Boyer Moore,8,346359
Weak Turbo Boyer Moore,8,346359
Weak Boyer Moore,8,315854
Weak Memorizing Boyer Moore,8,315854
Weak Turbo Boyer Moore,8,315854
Weak Boyer Moore,8,315102
Weak Memorizing Boyer Moore,8,315102
Weak Turbo Boyer Moore,8,315102
Weak Boyer Moore,8,315239
Weak Memorizing Boyer Moore,8,315239
Weak Turbo Boyer Moore,8,315239
Weak Boyer Moore,8,368000
Weak Memorizing Boyer Moore,8,367981
Weak Turbo Boyer Moore,8,367981
Weak Boyer Moore,8,316002
Weak Memorizing Boyer Moore,8,316002
Weak Turbo Boyer Moore,8,316002
Weak Boyer Moore,8,315587
Weak Memorizing Boyer Moore,8,315587
Weak Turbo Boyer Moore,8,315587
Weak Boyer Moore,8,383551
Weak Memorizing Boyer Moore,8,383027
Weak Turbo Boyer Moore,8,383027
Weak Boyer Moore,8,356867
Weak Memorizing Boyer Moore,8,356866
Weak Turbo Boyer Moore,8,356866
Weak Boyer Moore,8,315996
Weak Memorizing Boyer Moore,8,315996
Weak Turbo Boyer Moore,8,315996
Weak Boyer Moore,8,315126
Weak Memorizing Boyer Moore,8,315126
Weak Turbo Boyer Moore,8,315126
Weak Boyer Moore,8,315410
Weak Memorizing Boyer Moore,8,315410
Weak Turbo Boyer Moore,8,315410
Weak Boyer Moore,8,315837
Weak Memorizing Boyer Moore,8,315837
Weak Turbo Boyer Moore,8,315837
Weak Boyer Moore,8,345995
Weak Memorizing Boyer Moore,8,345995
Weak Turbo Boyer Moore,8,345995
Weak Boyer Moore,8,314879
Weak Memorizing Boyer Moore,8,314879
Weak Turbo Boyer Moore,8,314879
Weak Boyer Moore,8,383720
Weak Memorizing Boyer Moore,8,383186
Weak Turbo Boyer Moore,8,383186
Weak Boyer Moore,8,315051
Weak Memorizing Boyer Moore,8,315051
Weak Turbo Boyer Moore,8,315051
Weak Boyer Moore,8,315375
Weak Memorizing Boyer Moore,8,315375
Weak Turbo Boyer Moore,8,315375
Weak Boyer Moore,8,315952
Weak Memorizing Boyer Moore,8,315952
Weak Turbo Boyer Moore,8,315952
Weak Boyer Moore,8,335632
Weak Memorizing Boyer Moore,8,335632
Weak Turbo Boyer Moore,8,335632
Weak Boyer Moore,8,315806
Weak Memorizing Boyer Moore,8,315806
Weak Turbo Boyer Moore,8,315806
Weak Boyer Moore,8,315660
Weak Memorizing Boyer Moore,8,315660
Weak Turbo Boyer Moore,8,315660
Weak Boyer Moore,8,315544
Weak Memorizing Boyer Moore,8,315544
Weak Turbo Boyer Moore,8,315544
Weak Boyer Moore,8,315065
Weak Memorizing Boyer Moore,8,315065
Weak Turbo Boyer Moore,8,315065
Weak Boyer Moore,8,315202
Weak Memorizing Boyer Moore,8,315202
Weak Turbo Boyer Moore,8,315202
Weak Boyer Moore,8,315949
Weak Memorizing Boyer Moore,8,315949
Weak Turbo Boyer Moore,8,315949
Weak Boyer Moore,8,315662
Weak Memorizing Boyer Moore,8,315662
Weak Turbo Boyer Moore,8,315662
Weak Boyer Moore,8,315754
Weak Memorizing Boyer Moore,8,315754
Weak Turbo Boyer Moore,8,315754
Weak Boyer Moore,8,315557
Weak Memorizing Boyer Moore,8,315557
Weak Turbo Boyer Moore,8,315557
Weak Boyer Moore,8,315923
Weak Memorizing Boyer Moore,8,315923
Weak Turbo Boyer Moore,8,315923
Weak Boyer Moore,8,315344
Weak Memorizing Boyer Moore,8,315344
Weak Turbo Boyer Moore,8,315344
Weak Boyer Moore,8,315797
Weak Memorizing Boyer Moore,8,315797
Weak Turbo Boyer Moore,8,315768
Weak Boyer Moore,8,314871
Weak Memorizing Boyer Moore,8,314871
Weak Turbo Boyer Moore,8,314871
Weak Boyer Moore,8,315707
Weak Memorizing Boyer Moore,8,315707
Weak Turbo Boyer Moore,8,315707
Weak Boyer Moore,8,315368
Weak Memorizing Boyer Moore,8,315368
Weak Turbo Boyer Moore,8,315368
Weak Boyer Moore,8,314622
Weak Memorizing Boyer Moore,8,314622
Weak Turbo Boyer Moore,8,314622
Weak Boyer Moore,8,208569
Weak Memorizing Boyer Moore,8,201731
Weak Turbo Boyer Moore,8,201731
Weak Boyer Moore,8,346106
Weak Memorizing Boyer Moore,8,346106
Weak Turbo Boyer Moore,8,346106
Weak Boyer Moore,8,315744
Weak Memorizing Boyer Moore,8,315744
Weak Turbo Boyer Moore,8,315744
Weak Boyer Moore,8,324524
Weak Memorizing Boyer Moore,8,324524
Weak Turbo Boyer Moore,8,324524
Weak Boyer Moore,8,357211
Weak Memorizing Boyer Moore,8,357210
Weak Turbo Boyer Moore,8,357210
Weak Boyer Moore,8,316059
Weak Memorizing Boyer Moore,8,316059
Weak Turbo Boyer Moore,8,316059
Weak Boyer Moore,8,315461
Weak Memorizing Boyer Moore,8,315461
Weak Turbo Boyer Moore,8,315461
Weak Boyer Moore,8,315263
Weak Memorizing Boyer Moore,8,315263
Weak Turbo Boyer Moore,8,315263
Weak Boyer Moore,8,346419
Weak Memorizing Boyer Moore,8,346419
Weak Turbo Boyer Moore,8,346419
Weak Boyer Moore,8,315829
Weak Memorizing Boyer Moore,8,315829
Weak Turbo Boyer Moore,8,315829
Weak Boyer Moore,8,315619
Weak Memorizing Boyer Moore,8,315619
Weak Turbo Boyer Moore,8,315619
Weak Boyer Moore,8,315601
Weak Memorizing Boyer Moore,8,315601
Weak Turbo Boyer Moore,8,315601
Weak Boyer Moore,8,382536
Weak Memorizing Boyer Moore,8,382046
Weak Turbo Boyer Moore,8,382046
Weak Boyer Moore,8,314629
Weak Memorizing Boyer Moore,8,314629
Weak Turbo Boyer Moore,8,314629
Weak Boyer Moore,8,369525
Weak Memorizing Boyer Moore,8,369502
Weak Turbo Boyer Moore,8,369502
Weak Boyer Moore,8,315758
Weak Memorizing Boyer Moore,8,315758
Weak Turbo Boyer Moore,8,315758
Weak Boyer Moore,8,325413
Weak Memorizing Boyer Moore,8,325413
Weak Turbo Boyer Moore,8,325413
Weak Boyer Moore,8,315592
Weak Memorizing Boyer Moore,8,315592
Weak Turbo Boyer Moore,8,315592
Weak Boyer Moore,8,315825
Weak Memorizing Boyer Moore,8,315825
Weak Turbo Boyer Moore,8,315825
Weak Boyer Moore,8,314217
Weak Memorizing Boyer Moore,8,314217
Weak Turbo Boyer Moore,8,314217
Weak Boyer Moore,8,208918
Weak Memorizing Boyer Moore,8,201974
Weak Turbo Boyer Moore,8,201974
Weak Boyer Moore,8,315830
Weak Memorizing Boyer Moore,8,315830
Weak Turbo Boyer Moore,8,315830
Weak Boyer Moore,8,316275
Weak Memorizing Boyer Moore,8,316275
Weak Turbo Boyer Moore,8,316275
Weak Boyer Moore,8,209207
Weak Memorizing Boyer Moore,8,202286
Weak Turbo Boyer Moore,8,202286
Weak Boyer Moore,8,314268
Weak Memorizing Boyer Moore,8,314268
Weak Turbo Boyer Moore,8,314268
Weak Boyer Moore,8,369627
Weak Memorizing Boyer Moore,8,369605
Weak Turbo Boyer Moore,8,369605
Weak Boyer Moore,8,370127
Weak Memorizing Boyer Moore,8,370109
Weak Turbo Boyer Moore,8,370109
Weak Boyer Moore,8,315442
Weak Memorizing Boyer Moore,8,315442
Weak Turbo Boyer Moore,8,315442
Weak Boyer Moore,8,356518
Weak Memorizing Boyer Moore,8,356517
Weak Turbo Boyer Moore,8,356517
Weak Boyer Moore,8,314460
Weak Memorizing Boyer Moore,8,314460
Weak Turbo Boyer Moore,8,314460
Weak Boyer Moore,8,315943
Weak Memorizing Boyer Moore,8,315943
Weak Turbo Boyer Moore,8,315943
Weak Boyer Moore,8,315099
Weak Memorizing Boyer Moore,8,315099
Weak Turbo Boyer Moore,8,315099
Weak Boyer Moore,8,369030
Weak Memorizing Boyer Moore,8,369016
Weak Turbo Boyer Moore,8,369016
Weak Boyer Moore,8,315095
Weak Memorizing Boyer Moore,8,315095
Weak Turbo Boyer Moore,8,315095
Weak Boyer Moore,8,315423
Weak Memorizing Boyer Moore,8,315423
Weak Turbo Boyer Moore,8,315423
Weak Boyer Moore,8,315089
Weak Memorizing Boyer Moore,8,315089
Weak Turbo Boyer Moore,8,315089
Weak Boyer Moore,8,315106
Weak Memorizing Boyer Moore,8,315106
Weak Turbo Boyer Moore,8,315106
Weak Boyer Moore,8,315307
Weak Memorizing Boyer Moore,8,315307
Weak Turbo Boyer Moore,8,315307
Weak Boyer Moore,8,315458
Weak Memorizing Boyer Moore,8,315458
Weak Turbo Boyer Moore,8,315458
Weak Boyer Moore,8,316483
Weak Memorizing Boyer Moore,8,316483
Weak Turbo Boyer Moore,8,316483
Weak Boyer Moore,8,382304
Weak Memorizing Boyer Moore,8,381808
Weak Turbo Boyer Moore,8,381808
