algorithm,pattern_length,inspections
Weak Boyer Moore,8,315470
Weak Memorizing Boyer Moore,8,315470
Weak Turbo Boyer Moore,8,315470
Weak Boyer Moore,8,315288
Weak Memorizing Boyer Moore,8,315288
Weak Turbo Boyer Moore,8,315288
Weak Boyer Moore,8,315870
Weak Memorizing Boyer Moore,8,315870
Weak Turbo Boyer Moore,8,315870
Weak Boyer Moore,8,315681
Weak Memorizing Boyer Moore,8,315681
Weak Turbo Boyer Moore,8,315681
Weak Boyer Moore,8,315204
Weak Memorizing Boyer Moore,8,315204
Weak Turbo Boyer Moore,8,315204
Weak Boyer Moore,8,368580
Weak Memorizing Boyer Moore,8,368564
Weak Turbo Boyer Moore,8,368564
Weak Boyer Moore,8,315374
Weak Memorizing Boyer Moore,8,315374
Weak Turbo Boyer Moore,8,315374
Weak Boyer Moore,8,381955
Weak Memorizing Boyer Moore,8,381433
Weak Turbo Boyer Moore,8,381433
Weak Boyer Moore,8,315857
Weak Memorizing Boyer Moore,8,315857
Weak Turbo Boyer Moore,8,315857
Weak Boyer Moore,8,315758
Weak Memorizing Boyer Moore,8,315758
Weak Turbo Boyer Moore,8,315758
Weak Boyer Moore,8,316024
Weak Memorizing Boyer Moore,8,316024
Weak Turbo Boyer Moore,8,316024
Weak Boyer Moore,8,335410
Weak Memorizing Boyer Moore,8,335410
Weak Turbo Boyer Moore,8,335410
Weak Boyer Moore,8,315696
Weak Memorizing Boyer Moore,8,315696
Weak Turbo Boyer Moore,8,315696
Weak Boyer Moore,8,316163
Weak Memorizing Boyer Moore,8,316163
Weak Turbo Boyer Moore,8,316163
Weak Boyer Moore,8,345288
Weak Memorizing Boyer Moore,8,345288
Weak Turbo Boyer Moore,8,345288
Weak Boyer Moore,8,316647
Weak Memorizing Boyer Moore,8,316647
Weak Turbo Boyer Moore,8,316647
Weak Boyer Moore,8,315590
Weak Memorizing Boyer Moore,8,315590
Weak Turbo Boyer Moore,8,315590
Weak Boyer Moore,8,315750
Weak Memorizing Boyer Moore,8,315750
Weak Turbo Boyer Moore,8,315750
Weak Boyer Moore,8,314997
Weak Memorizing Boyer Moore,8,314997
Weak Turbo Boyer Moore,8,314997
Weak Boyer Moore,8,315498
Weak Memorizing Boyer Moore,8,315498
Weak Turbo Boyer Moore,8,315498
Weak Boyer Moore,8,334056
Weak Memorizing Boyer Moore,8,334056
Weak Turbo Boyer Moore,8,334056
Weak Boyer Moore,8,315460
Weak Memorizing Boyer Moore,8,315460
Weak Turbo Boyer Moore,8,315460
Weak Boyer Moore,8,315422
Weak Memorizing Boyer Moore,8,315422
Weak Turbo Boyer Moore,8,315422
Weak Boyer Moore,9,306723
Weak Memorizing Boyer Moore,9,306723
Weak Turbo Boyer Moore,9,306723
Weak Boyer Moore,9,368300
Weak Memorizing Boyer Moore,9,368282
Weak Turbo Boyer Moore,9,368282
Weak Boyer Moore,9,381498
Weak Memorizing Boyer Moore,9,380958
Weak Turbo Boyer Moore,9,380958
Weak Boyer Moore,9,306747
Weak Memorizing Boyer Moore,9,306747
Weak Turbo Boyer Moore,9,306747
Weak Boyer Moore,9,306248
Weak Memorizing Boyer Moore,9,306248
Weak Turbo Boyer Moore,9,306248
Weak Boyer Moore,9,306570
Weak Memorizing Boyer Moore,9,306570
Weak Turbo Boyer Moore,9,306570
Weak Boyer Moore,9,306452
Weak Memorizing Boyer Moore,9,306452
Weak Turbo Boyer Moore,9,306452
Weak Boyer Moore,9,306759
Weak Memorizing Boyer Moore,9,306759
Weak Turbo Boyer Moore,9,306759
Weak Boyer Moore,9,315132
Weak Memorizing Boyer Moore,9,315132
Weak Turbo Boyer Moore,9,315132
Weak Boyer Moore,9,306365
Weak Memorizing Boyer Moore,9,306365
Weak Turbo Boyer Moore,9,306365
Weak Boyer Moore,9,305784
Weak Memorizing Boyer Moore,9,305784
Weak Turbo Boyer Moore,9,305784
Weak Boyer Moore,9,306397
Weak Memorizing Boyer Moore,9,306397
Weak Turbo Boyer Moore,9,306397
Weak Boyer Moore,9,306468
Weak Memorizing Boyer Moore,9,306468
Weak Turbo Boyer Moore,9,306468
Weak Boyer Moore,9,344659
Weak Memorizing Boyer Moore,9,344659
Weak Turbo Boyer Moore,9,344659
Weak Boyer Moore,9,306450
Weak Memorizing Boyer Moore,9,306450
Weak Turbo Boyer Moore,9,306450
Weak Boyer Moore,9,306359
Weak Memorizing Boyer Moore,9,306359
Weak Turbo Boyer Moore,9,306359
Weak Boyer Moore,9,305234
Weak Memorizing Boyer Moore,9,305234
Weak Turbo Boyer Moore,9,305234
Weak Boyer Moore,9,306561
Weak Memorizing Boyer Moore,9,306561
Weak Turbo Boyer Moore,9,306561
Weak Boyer Moore,9,382896
Weak Memorizing Boyer Moore,9,382359
Weak Turbo Boyer Moore,9,382359
Weak Boyer Moore,9,305968
Weak Memorizing Boyer Moore,9,305968
Weak Turbo Boyer Moore,9,305968
Weak Boyer Moore,9,369729
Weak Memorizing Boyer Moore,9,369715
Weak Turbo Boyer Moore,9,369715
Weak Boyer Moore,9,306405
Weak Memorizing Boyer Moore,9,306405
Weak Turbo Boyer Moore,9,306405
Weak Boyer Moore,9,356421
Weak Memorizing Boyer Moore,9,356420
Weak Turbo Boyer Moore,9,356420
Weak Boyer Moore,9,306807
Weak Memorizing Boyer Moore,9,306807
Weak Turbo Boyer Moore,9,306807
Weak Boyer Moore,9,335100
Weak Memorizing Boyer Moore,9,335100
Weak Turbo Boyer Moore,9,335100
Weak Boyer Moore,9,306319
Weak Memorizing Boyer Moore,9,306319
Weak Turbo Boyer Moore,9,306319
Weak Boyer Moore,9,306492
Weak Memorizing Boyer Moore,9,306492
Weak Turbo Boyer Moore,9,306492
Weak Boyer Moore,9,368710
Weak Memorizing Boyer Moore,9,368690
Weak Turbo Boyer Moore,9,368690
Weak Boyer Moore,9,368950
Weak Memorizing Boyer Moore,9,368932
Weak Turbo Boyer Moore,9,368932
Weak Boyer Moore,9,306358
Weak Memorizing Boyer Moore,9,306358
Weak Turbo Boyer Moore,9,306358
Weak Boyer Moore,9,306653
Weak Memorizing Boyer Moore,9,306653
Weak Turbo Boyer Moore,9,306653
Weak Boyer Moore,9,306847
Weak Memorizing Boyer Moore,9,306847
Weak Turbo Boyer Moore,9,306847
Weak Boyer Moore,9,306942
Weak Memorizing Boyer Moore,9,306942
Weak Turbo Boyer Moore,9,306942
Weak Boyer Moore,9,306152
Weak Memorizing Boyer Moore,9,306152
Weak Turbo Boyer Moore,9,306152
Weak Boyer Moore,9,306876
Weak Memorizing Boyer Moore,9,306876
Weak Turbo Boyer Moore,9,306876
Weak Boyer Moore,9,305965
Weak Memorizing Boyer Moore,9,305965
Weak Turbo Boyer Moore,9,305965
Weak Boyer Moore,9,305674
Weak Memorizing Boyer Moore,9,305674
Weak Turbo Boyer Moore,9,305674
Weak Boyer Moore,9,305920
Weak Memorizing Boyer Moore,9,305920
Weak Turbo Boyer Moore,9,305920
Weak Boyer Moore,9,307082
Weak Memorizing Boyer Moore,9,307082
Weak Turbo Boyer Moore,9,307082
Weak Boyer Moore,9,306207
Weak Memorizing Boyer Moore,9,306207
Weak Turbo Boyer Moore,9,306207
Weak Boyer Moore,9,306289
Weak Memorizing Boyer Moore,9,306289
Weak Turbo Boyer Moore,9,306289
Weak Boyer Moore,9,335405
Weak Memorizing Boyer Moore,9,335405
Weak Turbo Boyer Moore,9,335405
Weak Boyer Moore,9,324738
Weak Memorizing Boyer Moore,9,324738
Weak Turbo Boyer Moore,9,324738
Weak Boyer Moore,9,306296
Weak Memorizing Boyer Moore,9,306296
Weak Turbo Boyer Moore,9,306296
Weak Boyer Moore,9,306744
Weak Memorizing Boyer Moore,9,306744
Weak Turbo Boyer Moore,9,306744
Weak Boyer Moore,9,306634
Weak Memorizing Boyer Moore,9,306634
Weak Turbo Boyer Moore,9,306634
Weak Boyer Moore,9,382393
Weak Memorizing Boyer Moore,9,381882
Weak Turbo Boyer Moore,9,381882
Weak Boyer Moore,9,305864
Weak Memorizing Boyer Moore,9,305864
Weak Turbo Boyer Moore,9,305864
Weak Boyer Moore,9,306166
Weak Memorizing Boyer Moore,9,306166
Weak Turbo Boyer Moore,9,306166
Weak Boyer Moore,9,344812
Weak Memorizing Boyer Moore,9,344812
Weak Turbo Boyer Moore,9,344812
Weak Boyer Moore,9,381608
Weak Memorizing Boyer Moore,9,381059
Weak Turbo Boyer Moore,9,381059
Weak Boyer Moore,9,334383
Weak Memorizing Boyer Moore,9,334383
Weak Turbo Boyer Moore,9,334383
Weak Boyer Moore,9,306808
Weak Memorizing Boyer Moore,9,306808
Weak Turbo Boyer Moore,9,306808
Weak Boyer Moore,9,305986
Weak Memorizing Boyer Moore,9,305986
Weak Turbo Boyer Moore,9,305986
Weak Boyer Moore,9,382217
Weak Memorizing Boyer Moore,9,381698
Weak Turbo Boyer Moore,9,381698
Weak Boyer Moore,9,369068
Weak Memorizing Boyer Moore,9,369040
Weak Turbo Boyer Moore,9,369040
Weak Boyer Moore,9,306236
Weak Memorizing Boyer Moore,9,306236
Weak Turbo Boyer Moore,9,306236
Weak Boyer Moore,9,345655
Weak Memorizing Boyer Moore,9,345655
Weak Turbo Boyer Moore,9,345655
Weak Boyer Moore,9,306834
Weak Memorizing Boyer Moore,9,306834
Weak Turbo Boyer Moore,9,306834
Weak Boyer Moore,9,305663
Weak Memorizing Boyer Moore,9,305663
Weak Turbo Boyer Moore,9,305663
Weak Boyer Moore,9,306934
Weak Memorizing Boyer Moore,9,306934
Weak Turbo Boyer Moore,9,306934
Weak Boyer Moore,9,305650
Weak Memorizing Boyer Moore,9,305650
Weak Turbo Boyer Moore,9,305650
Weak Boyer Moore,9,382204
Weak Memorizing Boyer Moore,9,381693
Weak Turbo Boyer Moore,9,381693
Weak Boyer Moore,9,306333
Weak Memorizing Boyer Moore,9,306333
Weak Turbo Boyer Moore,9,306333
Weak Boyer Moore,9,208625
Weak Memorizing Boyer Moore,9,201686
Weak Turbo Boyer Moore,9,201686
Weak Boyer Moore,9,306618
Weak Memorizing Boyer Moore,9,306618
Weak Turbo Boyer Moore,9,306618
Weak Boyer Moore,9,306123
Weak Memorizing Boyer Moore,9,306123
Weak Turbo Boyer Moore,9,306123
Weak Boyer Moore,9,369663
Weak Memorizing Boyer Moore,9,369641
Weak Turbo Boyer Moore,9,369641
Weak Boyer Moore,9,306209
Weak Memorizing Boyer Moore,9,306209
Weak Turbo Boyer Moore,9,306209
Weak Boyer Moore,9,306631
Weak Memorizing Boyer Moore,9,306631
Weak Turbo Boyer Moore,9,306631
Weak Boyer Moore,9,305852
Weak Memorizing Boyer Moore,9,305852
Weak Turbo Boyer Moore,9,305852
Weak Boyer Moore,9,305348
Weak Memorizing Boyer Moore,9,305348
Weak Turbo Boyer Moore,9,305348
Weak Boyer Moore,9,306783
Weak Memorizing Boyer Moore,9,306783
Weak Turbo Boyer Moore,9,306783
Weak Boyer Moore,9,306893
Weak Memorizing Boyer Moore,9,306893
Weak Turbo Boyer Moore,9,306893
Weak Boyer Moore,9,306846
Weak Memorizing Boyer Moore,9,306846
Weak Turbo Boyer Moore,9,306846
Weak Boyer Moore,9,305776
Weak Memorizing Boyer Moore,9,305776
Weak Turbo Boyer Moore,9,305776
Weak Boyer Moore,9,208882
Weak Memorizing Boyer Moore,9,201767
Weak Turbo Boyer Moore,9,201767
Weak Boyer Moore,9,305816
Weak Memorizing Boyer Moore,9,305816
Weak Turbo Boyer Moore,9,305816
Weak Boyer Moore,9,305659
Weak Memorizing Boyer Moore,9,305659
Weak Turbo Boyer Moore,9,305659
Weak Boyer Moore,9,305950
Weak Memorizing Boyer Moore,9,305950
Weak Turbo Boyer Moore,9,305950
Weak Boyer Moore,9,317300
Weak Memorizing Boyer Moore,9,317300
Weak Turbo Boyer Moore,9,316984
Weak Boyer Moore,9,306983
Weak Memorizing Boyer Moore,9,306983
Weak Turbo Boyer Moore,9,306983
Weak Boyer Moore,9,306867
Weak Memorizing Boyer Moore,9,306867
Weak Turbo Boyer Moore,9,306867
Weak Boyer Moore,9,306593
Weak Memorizing Boyer Moore,9,306593
Weak Turbo Boyer Moore,9,306593
Weak Boyer Moore,9,305806
Weak Memorizing Boyer Moore,9,305806
Weak Turbo Boyer Moore,9,305806
Weak Boyer Moore,9,306929
Weak Memorizing Boyer Moore,9,306929
Weak Turbo Boyer Moore,9,306929
Weak Boyer Moore,9,306719
Weak Memorizing Boyer Moore,9,306719
Weak Turbo Boyer Moore,9,306719
Weak Boyer Moore,9,305861
Weak Memorizing Boyer Moore,9,305861
Weak Turbo Boyer Moore,9,305861
Weak Boyer Moore,9,308049
Weak Memorizing Boyer Moore,9,308049
Weak Turbo Boyer Moore,9,307697
Weak Boyer Moore,9,306141
Weak Memorizing Boyer Moore,9,306141
Weak Turbo Boyer Moore,9,306141
Weak Boyer Moore,9,306500
Weak Memorizing Boyer Moore,9,306500
Weak Turbo Boyer Moore,9,306500
Weak Boyer Moore,9,306872
Weak Memorizing Boyer Moore,9,306872
Weak Turbo Boyer Moore,9,306872
Weak Boyer Moore,9,307114
Weak Memorizing Boyer Moore,9,307114
Weak Turbo Boyer Moore,9,307114
Weak Boyer Moore,9,334740
Weak Memorizing Boyer Moore,9,334740
Weak Turbo Boyer Moore,9,334740
Weak Boyer Moore,9,306827
Weak Memorizing Boyer Moore,9,306827
Weak Turbo Boyer Moore,9,306827
Weak Boyer Moore,9,324222
Weak Memorizing Boyer Moore,9,324222
Weak Turbo Boyer Moore,9,324222
Weak Boyer Moore,9,368360
Weak Memorizing Boyer Moore,9,368344
Weak Turbo Boyer Moore,9,368344
Weak Boyer Moore,9,306173
Weak Memorizing Boyer Moore,9,306173
Weak Turbo Boyer Moore,9,306173
Weak Boyer Moore,9,324956
Weak Memorizing Boyer Moore,9,324956
Weak Turbo Boyer Moore,9,324956
Weak Boyer Moore,9,344683
Weak Memorizing Boyer Moore,9,344683
Weak Turbo Boyer Moore,9,344683
Weak Boyer Moore,10,298272
Weak Memorizing Boyer Moore,10,298272
Weak Turbo Boyer Moore,10,298272
Weak Boyer Moore,10,369325
Weak Memorizing Boyer Moore,10,369310
Weak Turbo Boyer Moore,10,369310
Weak Boyer Moore,10,297522
Weak Memorizing Boyer Moore,10,297522
Weak Turbo Boyer Moore,10,297522
Weak Boyer Moore,10,297140
Weak Memorizing Boyer Moore,10,297140
Weak Turbo Boyer Moore,10,297140
Weak Boyer Moore,10,297640
Weak Memorizing Boyer Moore,10,297640
Weak Turbo Boyer Moore,10,297640
Weak Boyer Moore,10,355883
Weak Memorizing Boyer Moore,10,355882
Weak Turbo Boyer Moore,10,355882
Weak Boyer Moore,10,297695
Weak Memorizing Boyer Moore,10,297695
Weak Turbo Boyer Moore,10,297695
Weak Boyer Moore,10,297805
Weak Memorizing Boyer Moore,10,297805
Weak Turbo Boyer Moore,10,297805
Weak Boyer Moore,10,297586
Weak Memorizing Boyer Moore,10,297586
Weak Turbo Boyer Moore,10,297586
Weak Boyer Moore,10,298018
Weak Memorizing Boyer Moore,10,298018
Weak Turbo Boyer Moore,10,298018
Weak Boyer Moore,10,297812
Weak Memorizing Boyer Moore,10,297812
Weak Turbo Boyer Moore,10,297812
Weak Boyer Moore,10,298106
Weak Memorizing Boyer Moore,10,298106
Weak Turbo Boyer Moore,10,298106
Weak Boyer Moore,10,297362
Weak Memorizing Boyer Moore,10,297362
Weak Turbo Boyer Moore,10,297362
Weak Boyer Moore,10,297286
Weak Memorizing Boyer Moore,10,297286
Weak Turbo Boyer Moore,10,297286
Weak Boyer Moore,10,298159
Weak Memorizing Boyer Moore,10,298159
Weak Turbo Boyer Moore,10,298159
Weak Boyer Moore,10,297408
Weak Memorizing Boyer Moore,10,297408
Weak Turbo Boyer Moore,10,297408
Weak Boyer Moore,10,297160
Weak Memorizing Boyer Moore,10,297160
Weak Turbo Boyer Moore,10,297160
Weak Boyer Moore,10,297992
Weak Memorizing Boyer Moore,10,297992
Weak Turbo Boyer Moore,10,297992
Weak Boyer Moore,10,297203
Weak Memorizing Boyer Moore,10,297203
Weak Turbo Boyer Moore,10,297203
Weak Boyer Moore,10,345151
Weak Memorizing Boyer Moore,10,345151
Weak Turbo Boyer Moore,10,345151
Weak Boyer Moore,10,298129
Weak Memorizing Boyer Moore,10,298129
Weak Turbo Boyer Moore,10,298129
Weak Boyer Moore,10,297154
Weak Memorizing Boyer Moore,10,297154
Weak Turbo Boyer Moore,10,297154
Weak Boyer Moore,10,299879
Weak Memorizing Boyer Moore,10,299879
Weak Turbo Boyer Moore,10,299578
Weak Boyer Moore,10,345802
Weak Memorizing Boyer Moore,10,345802
Weak Turbo Boyer Moore,10,345802
Weak Boyer Moore,10,297558
Weak Memorizing Boyer Moore,10,297558
Weak Turbo Boyer Moore,10,297558
Weak Boyer Moore,10,297336
Weak Memorizing Boyer Moore,10,297336
Weak Turbo Boyer Moore,10,297336
Weak Boyer Moore,10,297311
Weak Memorizing Boyer Moore,10,297311
Weak Turbo Boyer Moore,10,297311
Weak Boyer Moore,10,297546
Weak Memorizing Boyer Moore,10,297546
Weak Turbo Boyer Moore,10,297546
Weak Boyer Moore,10,324793
Weak Memorizing Boyer Moore,10,324793
Weak Turbo Boyer Moore,10,324793
Weak Boyer Moore,10,297236
Weak Memorizing Boyer Moore,10,297236
Weak Turbo Boyer Moore,10,297236
Weak Boyer Moore,10,344334
Weak Memorizing Boyer Moore,10,344334
Weak Turbo Boyer Moore,10,344334
Weak Boyer Moore,10,296928
Weak Memorizing Boyer Moore,10,296928
Weak Turbo Boyer Moore,10,296928
Weak Boyer Moore,10,298029
Weak Memorizing Boyer Moore,10,298029
Weak Turbo Boyer Moore,10,298029
Weak Boyer Moore,10,306114
Weak Memorizing Boyer Moore,10,306114
Weak Turbo Boyer Moore,10,306114
Weak Boyer Moore,10,297330
Weak Memorizing Boyer Moore,10,297330
Weak Turbo Boyer Moore,10,297330
Weak Boyer Moore,10,380540
Weak Memorizing Boyer Moore,10,380035
Weak Turbo Boyer Moore,10,380035
Weak Boyer Moore,10,369569
Weak Memorizing Boyer Moore,10,369540
Weak Turbo Boyer Moore,10,369540
Weak Boyer Moore,10,297722
Weak Memorizing Boyer Moore,10,297722
Weak Turbo Boyer Moore,10,297722
Weak Boyer Moore,10,297341
Weak Memorizing Boyer Moore,10,297341
Weak Turbo Boyer Moore,10,297341
Weak Boyer Moore,10,297579
Weak Memorizing Boyer Moore,10,297579
Weak Turbo Boyer Moore,10,297579
Weak Boyer Moore,10,297683
Weak Memorizing Boyer Moore,10,297683
Weak Turbo Boyer Moore,10,297683
Weak Boyer Moore,10,297668
Weak Memorizing Boyer Moore,10,297668
Weak Turbo Boyer Moore,10,297668
Weak Boyer Moore,10,382674
Weak Memorizing Boyer Moore,10,382140
Weak Turbo Boyer Moore,10,382140
Weak Boyer Moore,10,297117
Weak Memorizing Boyer Moore,10,297117
Weak Turbo Boyer Moore,10,297117
Weak Boyer Moore,10,297800
Weak Memorizing Boyer Moore,10,297800
Weak Turbo Boyer Moore,10,297800
Weak Boyer Moore,10,297717
Weak Memorizing Boyer Moore,10,297717
Weak Turbo Boyer Moore,10,297717
Weak Boyer Moore,10,344401
Weak Memorizing Boyer Moore,10,344401
Weak Turbo Boyer Moore,10,344401
Weak Boyer Moore,10,297726
Weak Memorizing Boyer Moore,10,297726
Weak Turbo Boyer Moore,10,297726
Weak Boyer Moore,10,298099
Weak Memorizing Boyer Moore,10,298099
Weak Turbo Boyer Moore,10,298099
Weak Boyer Moore,10,297471
Weak Memorizing Boyer Moore,10,297471
Weak Turbo Boyer Moore,10,297471
Weak Boyer Moore,10,297676
Weak Memorizing Boyer Moore,10,297676
Weak Turbo Boyer Moore,10,297676
Weak Boyer Moore,10,298074
Weak Memorizing Boyer Moore,10,298074
Weak Turbo Boyer Moore,10,298074
Weak Boyer Moore,10,297237
Weak Memorizing Boyer Moore,10,297237
Weak Turbo Boyer Moore,10,297237
Weak Boyer Moore,10,297012
Weak Memorizing Boyer Moore,10,297012
Weak Turbo Boyer Moore,10,297012
Weak Boyer Moore,10,297792
Weak Memorizing Boyer Moore,10,297792
Weak Turbo Boyer Moore,10,297792
Weak Boyer Moore,10,208648
Weak Memorizing Boyer Moore,10,201709
Weak Turbo Boyer Moore,10,201709
Weak Boyer Moore,10,297543
Weak Memorizing Boyer Moore,10,297543
Weak Turbo Boyer Moore,10,297543
Weak Boyer Moore,10,297381
Weak Memorizing Boyer Moore,10,297381
Weak Turbo Boyer Moore,10,297381
Weak Boyer Moore,10,297508
Weak Memorizing Boyer Moore,10,297508
Weak Turbo Boyer Moore,10,297508
Weak Boyer Moore,10,297658
Weak Memorizing Boyer Moore,10,297658
Weak Turbo Boyer Moore,10,297658
Weak Boyer Moore,10,297649
Weak Memorizing Boyer Moore,10,297649
Weak Turbo Boyer Moore,10,297649
Weak Boyer Moore,10,298047
Weak Memorizing Boyer Moore,10,298047
Weak Turbo Boyer Moore,10,298047
Weak Boyer Moore,10,367015
Weak Memorizing Boyer Moore,10,366997
Weak Turbo Boyer Moore,10,366997
Weak Boyer Moore,10,356510
Weak Memorizing Boyer Moore,10,356510
Weak Turbo Boyer Moore,10,356510
Weak Boyer Moore,10,297690
Weak Memorizing Boyer Moore,10,297690
Weak Turbo Boyer Moore,10,297690
Weak Boyer Moore,10,298450
Weak Memorizing Boyer Moore,10,298450
Weak Turbo Boyer Moore,10,298450
Weak Boyer Moore,10,297822
Weak Memorizing Boyer Moore,10,297822
Weak Turbo Boyer Moore,10,297822
Weak Boyer Moore,10,334162
Weak Memorizing Boyer Moore,10,334162
Weak Turbo Boyer Moore,10,334162
Weak Boyer Moore,10,297630
Weak Memorizing Boyer Moore,10,297630
Weak Turbo Boyer Moore,10,297630
Weak Boyer Moore,10,297351
Weak Memorizing Boyer Moore,10,297351
Weak Turbo Boyer Moore,10,297351
Weak Boyer Moore,10,333889
Weak Memorizing Boyer Moore,10,333889
Weak Turbo Boyer Moore,10,333889
Weak Boyer Moore,10,381491
Weak Memorizing Boyer Moore,10,380967
Weak Turbo Boyer Moore,10,380967
Weak Boyer Moore,10,297512
Weak Memorizing Boyer Moore,10,297512
Weak Turbo Boyer Moore,10,297512
Weak Boyer Moore,10,297272
Weak Memorizing Boyer Moore,10,297272
Weak Turbo Boyer Moore,10,297272
Weak Boyer Moore,10,297644
Weak Memorizing Boyer Moore,10,297644
Weak Turbo Boyer Moore,10,297644
Weak Boyer Moore,10,297139
Weak Memorizing Boyer Moore,10,297139
Weak Turbo Boyer Moore,10,297139
Weak Boyer Moore,10,297900
Weak Memorizing Boyer Moore,10,297900
Weak Turbo Boyer Moore,10,297900
Weak Boyer Moore,10,298228
Weak Memorizing Boyer Moore,10,298228
Weak Turbo Boyer Moore,10,298228
Weak Boyer Moore,10,297169
Weak Memorizing Boyer Moore,10,297169
Weak Turbo Boyer Moore,10,297169
Weak Boyer Moore,10,298100
Weak Memorizing Boyer Moore,10,298100
Weak Turbo Boyer Moore,10,298100
Weak Boyer Moore,10,297424
Weak Memorizing Boyer Moore,10,297424
Weak Turbo Boyer Moore,10,297424
Weak Boyer Moore,10,298241
Weak Memorizing Boyer Moore,10,298241
Weak Turbo Boyer Moore,10,298241
Weak Boyer Moore,10,298374
Weak Memorizing Boyer Moore,10,298374
Weak Turbo Boyer Moore,10,298374
Weak Boyer Moore,10,368007
Weak Memorizing Boyer Moore,10,367990
Weak Turbo Boyer Moore,10,367990
Weak Boyer Moore,10,297366
Weak Memorizing Boyer Moore,10,297366
Weak Turbo Boyer Moore,10,297366
Weak Boyer Moore,10,297426
Weak Memorizing Boyer Moore,10,297426
Weak Turbo Boyer Moore,10,297426
Weak Boyer Moore,10,323556
Weak Memorizing Boyer Moore,10,323556
Weak Turbo Boyer Moore,10,323556
Weak Boyer Moore,10,298060
Weak Memorizing Boyer Moore,10,298060
Weak Turbo Boyer Moore,10,298060
Weak Boyer Moore,10,344773
Weak Memorizing Boyer Moore,10,344773
Weak Turbo Boyer Moore,10,344773
Weak Boyer Moore,10,369226
Weak Memorizing Boyer Moore,10,369204
Weak Turbo Boyer Moore,10,369204
Weak Boyer Moore,10,297658
Weak Memorizing Boyer Moore,10,297658
Weak Turbo Boyer Moore,10,297658
Weak Boyer Moore,10,296941
Weak Memorizing Boyer Moore,10,296941
Weak Turbo Boyer Moore,10,296941
Weak Boyer Moore,10,297472
Weak Memorizing Boyer Moore,10,297472
Weak Turbo Boyer Moore,10,297472
Weak Boyer Moore,10,297566
Weak Memorizing Boyer Moore,10,297566
Weak Turbo Boyer Moore,10,297566
Weak Boyer Moore,10,297346
Weak Memorizing Boyer Moore,10,297346
Weak Turbo Boyer Moore,10,297346
Weak Boyer Moore,10,297664
Weak Memorizing Boyer Moore,10,297664
Weak Turbo Boyer Moore,10,297664
Weak Boyer Moore,10,334086
Weak Memorizing Boyer Moore,10,334086
Weak Turbo Boyer Moore,10,334086
Weak Boyer Moore,10,297366
Weak Memorizing Boyer Moore,10,297366
Weak Turbo Boyer Moore,10,297366
Weak Boyer Moore,10,208005
Weak Memorizing Boyer Moore,10,201199
Weak Turbo Boyer Moore,10,201199
Weak Boyer Moore,10,207943
Weak Memorizing Boyer Moore,10,201053
Weak Turbo Boyer Moore,10,201053
