algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Weak Memorizing Boyer Moore,10485762,10,1,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,2,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,3,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,4,10134,0,27
Weak Memorizing Boyer Moore,10485762,10,5,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,6,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,7,10134,0,29
Weak Memorizing Boyer Moore,10485762,10,8,10134,0,28
Weak Memorizing Boyer Moore,10485762,10,9,10134,0,28
Weak Turbo Boyer Moore,10485762,2,0,2620955,0,54
Weak Turbo Boyer Moore,10485762,2,1,2620955,0,53
Weak Turbo Boyer Moore,10485762,2,2,2620955,0,53
Weak Turbo Boyer Moore,10485762,2,3,2620955,0,55
Weak Turbo Boyer Moore,10485762,2,4,2620955,0,55
Weak Turbo Boyer Moore,10485762,2,5,2620955,0,54
Weak Turbo Boyer Moore,10485762,2,6,2620955,0,54
Weak Turbo Boyer Moore,10485762,2,7,2620955,0,55
Weak Turbo Boyer Moore,10485762,2,8,2620955,0,54
Weak Turbo Boyer Moore,10485762,2,9,2620955,0,53
Weak Turbo Boyer Moore,10485762,3,0,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,1,1310318,0,59
Weak Turbo Boyer Moore,10485762,3,2,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,3,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,4,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,5,1310318,0,59
Weak Turbo Boyer Moore,10485762,3,6,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,7,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,8,1310318,0,58
Weak Turbo Boyer Moore,10485762,3,9,1310318,0,59
Weak Turbo Boyer Moore,10485762,4,0,655026,0,32
Weak Turbo Boyer Moore,10485762,4,1,655026,0,31
Weak Turbo Boyer Moore,10485762,4,2,655026,0,32
Weak Turbo Boyer Moore,10485762,4,3,655026,0,34
Weak Turbo Boyer Moore,10485762,4,4,655026,0,31
Weak Turbo Boyer Moore,10485762,4,5,655026,0,31
Weak Turbo Boyer Moore,10485762,4,6,655026,0,31
Weak Turbo Boyer Moore,10485762,4,7,655026,0,31
Weak Turbo Boyer Moore,10485762,4,8,655026,0,33
Weak Turbo Boyer Moore,10485762,4,9,655026,0,32
Weak Turbo Boyer Moore,10485762,5,0,327628,0,26
Weak Turbo Boyer Moore,10485762,5,1,327628,0,28
Weak Turbo Boyer Moore,10485762,5,2,327628,0,24
Weak Turbo Boyer Moore,10485762,5,3,327628,0,26
Weak Turbo Boyer Moore,10485762,5,4,327628,0,25
Weak Turbo Boyer Moore,10485762,5,5,327628,0,25
Weak Turbo Boyer Moore,10485762,5,6,327628,0,25
Weak Turbo Boyer Moore,10485762,5,7,327628,0,25
Weak Turbo Boyer Moore,10485762,5,8,327628,0,25
Weak Turbo Boyer Moore,10485762,5,9,327628,0,25
Weak Turbo Boyer Moore,10485762,6,0,163936,0,37
Weak Turbo Boyer Moore,10485762,6,1,163936,0,38
Weak Turbo Boyer Moore,10485762,6,2,163936,0,38
Weak Turbo Boyer Moore,10485762,6,3,163936,0,38
Weak Turbo Boyer Moore,10485762,6,4,163936,0,38
Weak Turbo Boyer Moore,10485762,6,5,163936,0,38
Weak Turbo Boyer Moore,10485762,6,6,163936,0,37
Weak Turbo Boyer Moore,10485762,6,7,163936,0,37
Weak Turbo Boyer Moore,10485762,6,8,163936,0,38
Weak Turbo Boyer Moore,10485762,6,9,163936,0,38
Weak Turbo Boyer Moore,10485762,7,0,81988,0,33
Weak Turbo Boyer Moore,10485762,7,1,81988,0,32
Weak Turbo Boyer Moore,10485762,7,2,81988,0,31
Weak Turbo Boyer Moore,10485762,7,3,81988,0,31
Weak Turbo Boyer Moore,10485762,7,4,81988,0,31
Weak Turbo Boyer Moore,10485762,7,5,81988,0,31
Weak Turbo Boyer Moore,10485762,7,6,81988,0,31
Weak Turbo Boyer Moore,10485762,7,7,81988,0,31
Weak Turbo Boyer Moore,10485762,7,8,81988,0,32
Weak Turbo Boyer Moore,10485762,7,9,81988,0,33
Weak Turbo Boyer Moore,10485762,8,0,40823,0,39
Weak Turbo Boyer Moore,10485762,8,1,40823,0,37
Weak Turbo Boyer Moore,10485762,8,2,40823,0,36
Weak Turbo Boyer Moore,10485762,8,3,40823,0,35
Weak Turbo Boyer Moore,10485762,8,4,40823,0,35
Weak Turbo Boyer Moore,10485762,8,5,40823,0,38
Weak Turbo Boyer Moore,10485762,8,6,40823,0,36
Weak Turbo Boyer Moore,10485762,8,7,40823,0,34
Weak Turbo Boyer Moore,10485762,8,8,40823,0,35
Weak Turbo Boyer Moore,10485762,8,9,40823,0,35
Weak Turbo Boyer Moore,10485762,9,0,20511,0,33
Weak Turbo Boyer Moore,10485762,9,1,20511,0,33
Weak Turbo Boyer Moore,10485762,9,2,20511,0,32
Weak Turbo Boyer Moore,10485762,9,3,20511,0,34
Weak Turbo Boyer Moore,10485762,9,4,20511,0,34
Weak Turbo Boyer Moore,10485762,9,5,20511,0,33
Weak Turbo Boyer Moore,10485762,9,6,20511,0,33
Weak Turbo Boyer Moore,10485762,9,7,20511,0,33
Weak Turbo Boyer Moore,10485762,9,8,20511,0,33
Weak Turbo Boyer Moore,10485762,9,9,20511,0,33
Weak Turbo Boyer Moore,10485762,10,0,10134,0,28
Weak Turbo Boyer Moore,10485762,10,1,10134,0,28
Weak Turbo Boyer Moore,10485762,10,2,10134,0,27
Weak Turbo Boyer Moore,10485762,10,3,10134,0,29
Weak Turbo Boyer Moore,10485762,10,4,10134,0,28
Weak Turbo Boyer Moore,10485762,10,5,10134,0,27
Weak Turbo Boyer Moore,10485762,10,6,10134,0,27
Weak Turbo Boyer Moore,10485762,10,7,10134,0,27
Weak Turbo Boyer Moore,10485762,10,8,10134,0,27
Weak Turbo Boyer Moore,10485762,10,9,10134,0,27
Naive,10485762,2,0,2620955,0,56
Naive,10485762,2,1,2620955,0,56
Naive,10485762,2,2,2620955,0,55
Naive,10485762,2,3,2620955,0,54
Naive,10485762,2,4,2620955,0,55
Naive,10485762,2,5,2620955,0,54
Naive,10485762,2,6,2620955,0,58
Naive,10485762,2,7,2620955,0,55
Naive,10485762,2,8,2620955,0,53
Naive,10485762,2,9,2620955,0,115
Naive,10485762,3,0,1310318,0,46
Naive,10485762,3,1,1310318,0,39
Naive,10485762,3,2,1310318,0,40
Naive,10485762,3,3,1310318,0,40
Naive,10485762,3,4,1310318,0,39
Naive,10485762,3,5,1310318,0,41
Naive,10485762,3,6,1310318,0,43
Naive,10485762,3,7,1310318,0,41
Naive,10485762,3,8,1310318,0,40
Naive,10485762,3,9,1310318,0,43
Naive,10485762,4,0,655026,0,43
Naive,10485762,4,1,655026,0,42
Naive,10485762,4,2,655026,0,44
Naive,10485762,4,3,655026,0,43
Naive,10485762,4,4,655026,0,43
Naive,10485762,4,5,655026,0,44
Naive,10485762,4,6,655026,0,42
Naive,10485762,4,7,655026,0,42
Naive,10485762,4,8,655026,0,41
Naive,10485762,4,9,655026,0,45
Naive,10485762,5,0,327628,0,39
Naive,10485762,5,1,327628,0,39
Naive,10485762,5,2,327628,0,42
Naive,10485762,5,3,327628,0,39
Naive,10485762,5,4,327628,0,39
Naive,10485762,5,5,327628,0,39
Naive,10485762,5,6,327628,0,41
Naive,10485762,5,7,327628,0,40
Naive,10485762,5,8,327628,0,39
Naive,10485762,5,9,327628,0,39
Naive,10485762,6,0,163936,0,37
Naive,10485762,6,1,163936,0,38
Naive,10485762,6,2,163936,0,40
Naive,10485762,6,3,163936,0,38
Naive,10485762,6,4,163936,0,38
Naive,10485762,6,5,163936,0,39
Naive,10485762,6,6,163936,0,38
Naive,10485762,6,7,163936,0,39
Naive,10485762,6,8,163936,0,37
Naive,10485762,6,9,163936,0,40
Naive,10485762,7,0,81988,0,39
Naive,10485762,7,1,81988,0,38
Naive,10485762,7,2,81988,0,37
Naive,10485762,7,3,81988,0,37
Naive,10485762,7,4,81988,0,38
Naive,10485762,7,5,81988,0,36
Naive,10485762,7,6,81988,0,37
Naive,10485762,7,7,81988,0,37
Naive,10485762,7,8,81988,0,37
Naive,10485762,7,9,81988,0,38
Naive,10485762,8,0,40823,0,36
Naive,10485762,8,1,40823,0,36
Naive,10485762,8,2,40823,0,36
Naive,10485762,8,3,40823,0,36
Naive,10485762,8,4,40823,0,36
Naive,10485762,8,5,40823,0,37
Naive,10485762,8,6,40823,0,37
Naive,10485762,8,7,40823,0,36
Naive,10485762,8,8,40823,0,37
Naive,10485762,8,9,40823,0,36
Naive,10485762,9,0,20511,0,38
Naive,10485762,9,1,20511,0,36
Naive,10485762,9,2,20511,0,37
Naive,10485762,9,3,20511,0,36
Naive,10485762,9,4,20511,0,39
Naive,10485762,9,5,20511,0,37
Naive,10485762,9,6,20511,0,38
Naive,10485762,9,7,20511,0,36
Naive,10485762,9,8,20511,0,36
Naive,10485762,9,9,20511,0,37
Naive,10485762,10,0,10134,0,36
Naive,10485762,10,1,10134,0,37
Naive,10485762,10,2,10134,0,36
Naive,10485762,10,3,10134,0,37
Naive,10485762,10,4,10134,0,36
Naive,10485762,10,5,10134,0,37
Naive,10485762,10,6,10134,0,36
Naive,10485762,10,7,10134,0,35
Naive,10485762,10,8,10134,0,36
Naive,10485762,10,9,10134,0,37
KMP,10485762,2,0,2620955,0,120
KMP,10485762,2,1,2620955,0,125
KMP,10485762,2,2,2620955,0,128
KMP,10485762,2,3,2620955,0,120
KMP,10485762,2,4,2620955,0,121
KMP,10485762,2,5,2620955,0,124
KMP,10485762,2,6,2620955,0,121
KMP,10485762,2,7,2620955,0,121
KMP,10485762,2,8,2620955,0,121
KMP,10485762,2,9,2620955,0,121
KMP,10485762,3,0,1310318,0,96
KMP,10485762,3,1,1310318,0,97
KMP,10485762,3,2,1310318,0,95
KMP,10485762,3,3,1310318,0,93
KMP,10485762,3,4,1310318,0,95
KMP,10485762,3,5,1310318,0,95
KMP,10485762,3,6,1310318,0,94
KMP,10485762,3,7,1310318,0,93
KMP,10485762,3,8,1310318,0,96
KMP,10485762,3,9,1310318,0,98
KMP,10485762,4,0,655026,0,78
KMP,10485762,4,1,655026,0,88
KMP,10485762,4,2,655026,0,81
KMP,10485762,4,3,655026,0,77
KMP,10485762,4,4,655026,0,78
KMP,10485762,4,5,655026,0,78
KMP,10485762,4,6,655026,0,85
KMP,10485762,4,7,655026,0,84
KMP,10485762,4,8,655026,0,85
KMP,10485762,4,9,655026,0,87
KMP,10485762,5,0,327628,0,76
KMP,10485762,5,1,327628,0,75
KMP,10485762,5,2,327628,0,69
KMP,10485762,5,3,327628,0,70
KMP,10485762,5,4,327628,0,70
KMP,10485762,5,5,327628,0,70
KMP,10485762,5,6,327628,0,68
KMP,10485762,5,7,327628,0,69
KMP,10485762,5,8,327628,0,68
KMP,10485762,5,9,327628,0,68
KMP,10485762,6,0,163936,0,65
KMP,10485762,6,1,163936,0,65
KMP,10485762,6,2,163936,0,65
KMP,10485762,6,3,163936,0,65
KMP,10485762,6,4,163936,0,64
KMP,10485762,6,5,163936,0,65
KMP,10485762,6,6,163936,0,64
KMP,10485762,6,7,163936,0,66
KMP,10485762,6,8,163936,0,65
KMP,10485762,6,9,163936,0,66
KMP,10485762,7,0,81988,0,64
KMP,10485762,7,1,81988,0,65
KMP,10485762,7,2,81988,0,64
KMP,10485762,7,3,81988,0,65
KMP,10485762,7,4,81988,0,64
KMP,10485762,7,5,81988,0,64
KMP,10485762,7,6,81988,0,67
KMP,10485762,7,7,81988,0,66
KMP,10485762,7,8,81988,0,65
KMP,10485762,7,9,81988,0,77
KMP,10485762,8,0,40823,0,58
KMP,10485762,8,1,40823,0,59
KMP,10485762,8,2,40823,0,60
KMP,10485762,8,3,40823,0,61
KMP,10485762,8,4,40823,0,60
KMP,10485762,8,5,40823,0,61
KMP,10485762,8,6,40823,0,61
KMP,10485762,8,7,40823,0,61
KMP,10485762,8,8,40823,0,60
KMP,10485762,8,9,40823,0,59
KMP,10485762,9,0,20511,0,61
KMP,10485762,9,1,20511,0,62
KMP,10485762,9,2,20511,0,62
KMP,10485762,9,3,20511,0,62
KMP,10485762,9,4,20511,0,61
KMP,10485762,9,5,20511,0,62
KMP,10485762,9,6,20511,0,63
KMP,10485762,9,7,20511,0,62
KMP,10485762,9,8,20511,0,61
KMP,10485762,9,9,20511,0,63
KMP,10485762,10,0,10134,0,63
KMP,10485762,10,1,10134,0,64
KMP,10485762,10,2,10134,0,61
KMP,10485762,10,3,10134,0,62
KMP,10485762,10,4,10134,0,62
KMP,10485762,10,5,10134,0,63
KMP,10485762,10,6,10134,0,62
KMP,10485762,10,7,10134,0,62
KMP,10485762,10,8,10134,0,64
KMP,10485762,10,9,10134,0,63
Horspool,10485762,2,0,2620955,0,205
Horspool,10485762,2,1,2620955,0,213
Horspool,10485762,2,2,2620955,0,217
Horspool,10485762,2,3,2620955,0,213
Horspool,10485762,2,4,2620955,0,211
Horspool,10485762,2,5,2620955,0,210
Horspool,10485762,2,6,2620955,0,216
Horspool,10485762,2,7,2620955,0,214
Horspool,10485762,2,8,2620955,0,216
Horspool,10485762,2,9,2620955,0,213
Horspool,10485762,3,0,1310318,0,129
Horspool,10485762,3,1,1310318,0,137
Horspool,10485762,3,2,1310318,0,134
Horspool,10485762,3,3,1310318,0,129
Horspool,10485762,3,4,1310318,0,130
Horspool,10485762,3,5,1310318,0,139
Horspool,10485762,3,6,1310318,0,135
Horspool,10485762,3,7,1310318,0,137
Horspool,10485762,3,8,1310318,0,135
Horspool,10485762,3,9,1310318,0,136
Horspool,10485762,4,0,655026,0,66
Horspool,10485762,4,1,655026,0,69
Horspool,10485762,4,2,655026,0,68
Horspool,10485762,4,3,655026,0,67
Horspool,10485762,4,4,655026,0,66
Horspool,10485762,4,5,655026,0,69
Horspool,10485762,4,6,655026,0,69
Horspool,10485762,4,7,655026,0,66
Horspool,10485762,4,8,655026,0,68
Horspool,10485762,4,9,655026,0,66
Horspool,10485762,5,0,327628,0,42
Horspool,10485762,5,1,327628,0,43
Horspool,10485762,5,2,327628,0,41
Horspool,10485762,5,3,327628,0,48
Horspool,10485762,5,4,327628,0,42
Horspool,10485762,5,5,327628,0,41
Horspool,10485762,5,6,327628,0,44
Horspool,10485762,5,7,327628,0,43
Horspool,10485762,5,8,327628,0,42
Horspool,10485762,5,9,327628,0,42
Horspool,10485762,6,0,163936,0,38
Horspool,10485762,6,1,163936,0,37
Horspool,10485762,6,2,163936,0,39
Horspool,10485762,6,3,163936,0,39
Horspool,10485762,6,4,163936,0,39
Horspool,10485762,6,5,163936,0,39
Horspool,10485762,6,6,163936,0,39
Horspool,10485762,6,7,163936,0,39
Horspool,10485762,6,8,163936,0,38
Horspool,10485762,6,9,163936,0,38
Horspool,10485762,7,0,81988,0,47
Horspool,10485762,7,1,81988,0,49
Horspool,10485762,7,2,81988,0,48
Horspool,10485762,7,3,81988,0,49
Horspool,10485762,7,4,81988,0,46
Horspool,10485762,7,5,81988,0,49
Horspool,10485762,7,6,81988,0,49
Horspool,10485762,7,7,81988,0,54
Horspool,10485762,7,8,81988,0,50
Horspool,10485762,7,9,81988,0,57
Horspool,10485762,8,0,40823,0,48
Horspool,10485762,8,1,40823,0,44
Horspool,10485762,8,2,40823,0,46
Horspool,10485762,8,3,40823,0,44
Horspool,10485762,8,4,40823,0,45
Horspool,10485762,8,5,40823,0,44
Horspool,10485762,8,6,40823,0,48
Horspool,10485762,8,7,40823,0,48
Horspool,10485762,8,8,40823,0,50
Horspool,10485762,8,9,40823,0,49
Horspool,10485762,9,0,20511,0,43
Horspool,10485762,9,1,20511,0,44
Horspool,10485762,9,2,20511,0,43
Horspool,10485762,9,3,20511,0,44
Horspool,10485762,9,4,20511,0,42
Horspool,10485762,9,5,20511,0,44
Horspool,10485762,9,6,20511,0,45
Horspool,10485762,9,7,20511,0,44
Horspool,10485762,9,8,20511,0,44
Horspool,10485762,9,9,20511,0,47
Horspool,10485762,10,0,10134,0,47
Horspool,10485762,10,1,10134,0,45
Horspool,10485762,10,2,10134,0,42
Horspool,10485762,10,3,10134,0,43
Horspool,10485762,10,4,10134,0,44
Horspool,10485762,10,5,10134,0,45
Horspool,10485762,10,6,10134,0,45
Horspool,10485762,10,7,10134,0,47
Horspool,10485762,10,8,10134,0,46
Horspool,10485762,10,9,10134,0,45
Shift-And,10485762,2,0,2620955,0,59
Shift-And,10485762,2,1,2620955,0,54
Shift-And,10485762,2,2,2620955,0,53
Shift-And,10485762,2,3,2620955,0,54
Shift-And,10485762,2,4,2620955,0,58
Shift-And,10485762,2,5,2620955,0,59
Shift-And,10485762,2,6,2620955,0,58
Shift-And,10485762,2,7,2620955,0,58
Shift-And,10485762,2,8,2620955,0,59
Shift-And,10485762,2,9,2620955,0,58
Shift-And,10485762,3,0,1310318,0,31
Shift-And,10485762,3,1,1310318,0,32
Shift-And,10485762,3,2,1310318,0,33
Shift-And,10485762,3,3,1310318,0,30
Shift-And,10485762,3,4,1310318,0,30
Shift-And,10485762,3,5,1310318,0,32
Shift-And,10485762,3,6,1310318,0,30
Shift-And,10485762,3,7,1310318,0,31
Shift-And,10485762,3,8,1310318,0,30
Shift-And,10485762,3,9,1310318,0,30
Shift-And,10485762,4,0,655026,0,17
Shift-And,10485762,4,1,655026,0,16
Shift-And,10485762,4,2,655026,0,17
Shift-And,10485762,4,3,655026,0,17
Shift-And,10485762,4,4,655026,0,17
Shift-And,10485762,4,5,655026,0,18
Shift-And,10485762,4,6,655026,0,17
Shift-And,10485762,4,7,655026,0,17
Shift-And,10485762,4,8,655026,0,17
Shift-And,10485762,4,9,655026,0,17
Shift-And,10485762,5,0,327628,0,13
Shift-And,10485762,5,1,327628,0,14
Shift-And,10485762,5,2,327628,0,14
Shift-And,10485762,5,3,327628,0,13
Shift-And,10485762,5,4,327628,0,12
Shift-And,10485762,5,5,327628,0,12
Shift-And,10485762,5,6,327628,0,12
Shift-And,10485762,5,7,327628,0,13
Shift-And,10485762,5,8,327628,0,13
Shift-And,10485762,5,9,327628,0,12
Shift-And,10485762,6,0,163936,0,11
Shift-And,10485762,6,1,163936,0,11
Shift-And,10485762,6,2,163936,0,11
Shift-And,10485762,6,3,163936,0,12
Shift-And,10485762,6,4,163936,0,10
Shift-And,10485762,6,5,163936,0,11
Shift-And,10485762,6,6,163936,0,10
Shift-And,10485762,6,7,163936,0,11
Shift-And,10485762,6,8,163936,0,10
Shift-And,10485762,6,9,163936,0,12
Shift-And,10485762,7,0,81988,0,11
Shift-And,10485762,7,1,81988,0,9
Shift-And,10485762,7,2,81988,0,10
Shift-And,10485762,7,3,81988,0,10
Shift-And,10485762,7,4,81988,0,9
Shift-And,10485762,7,5,81988,0,10
Shift-And,10485762,7,6,81988,0,10
Shift-And,10485762,7,7,81988,0,11
Shift-And,10485762,7,8,81988,0,10
Shift-And,10485762,7,9,81988,0,9
Shift-And,10485762,8,0,40823,0,9
Shift-And,10485762,8,1,40823,0,9
Shift-And,10485762,8,2,40823,0,9
Shift-And,10485762,8,3,40823,0,9
Shift-And,10485762,8,4,40823,0,8
Shift-And,10485762,8,5,40823,0,9
Shift-And,10485762,8,6,40823,0,9
Shift-And,10485762,8,7,40823,0,9
Shift-And,10485762,8,8,40823,0,9
Shift-And,10485762,8,9,40823,0,9
Shift-And,10485762,9,0,20511,0,10
Shift-And,10485762,9,1,20511,0,9
Shift-And,10485762,9,2,20511,0,9
Shift-And,10485762,9,3,20511,0,9
Shift-And,10485762,9,4,20511,0,9
Shift-And,10485762,9,5,20511,0,9
Shift-And,10485762,9,6,20511,0,9
Shift-And,10485762,9,7,20511,0,8
Shift-And,10485762,9,8,20511,0,9
Shift-And,10485762,9,9,20511,0,11
Shift-And,10485762,10,0,10134,0,8
Shift-And,10485762,10,1,10134,0,10
Shift-And,10485762,10,2,10134,0,8
Shift-And,10485762,10,3,10134,0,10
Shift-And,10485762,10,4,10134,0,9
Shift-And,10485762,10,5,10134,0,10
Shift-And,10485762,10,6,10134,0,9
Shift-And,10485762,10,7,10134,0,9
Shift-And,10485762,10,8,10134,0,10
Shift-And,10485762,10,9,10134,0,9